Key,Value
X-XO-O-X-,0.09145532258064516
--XO---X-,0.19666049715762277
XO-OXOX-X,1
XO-OXOX--,0.6316087719298246
--XXXOXOO,1
--XX-OXOO,0.5553574468085106
--X---X-O,0.33396764378238347
XXXX-O-OO,1
-XXX-O-OO,0.34505
-XXX-O-O-,0.25247337662337666
OXOXXO-OX,0.010000000000000002
OXOXXO--X,0.0010000000000000002
O-OXXO--X,6.610169491525426e-05
O-OXX---X,0.1318647674418605
O-OX----X,0.10195843356643358
--OX----X,0.1606078494791667
-XOXOOXXO,0
-XOXOOXX-,0.00046913580246913593
-XO-OOXX-,0.3326173913043478
-XO-O-XX-,0.1254961971830986
-XO-O-X--,0.14580057142857145
-XO---X--,0.1239998172248804
XOX-OOXOX,0
X-X-OOXOX,0
X-X-OOXO-,0.5714285714285714
X-X--OXO-,0.639000888888889
X-X--O-O-,0.5782684471544716
OOOX-XXOX,0
OO-X-XXOX,0
OO---XXOX,0.2717056603773585
OO---XX-X,0.23546616279069768
XOXOXXXOO,0.1
XO-OXXXOO,0.010000000000000002
XO-OXXX-O,0.0010000000000000002
XO-OX-X-O,0.253196875
X--OX-X-O,0.14727875
X--OX---O,0.20756313194444448
X-OOXXO-X,1
X-OO-XO-X,0.390025
X-O--XO-X,0.273377125
X-O---O-X,0.36203925000000003
X-----O-X,0.35716337565445033
--X-O-OXX,0.1916178494623656
--X-O-OX-,0.1363603021582734
-OX-OXOXX,1
-O--OXOXX,0.32612028985507246
-O---XOXX,0.18758252631578948
-O---XOX-,0.17559908029197083
-----XOX-,0.10497604047058826
OOXXOXOXX,0.1
OOXXO-OXX,0.010000000000000002
-OXXO-OXX,0.0010000000000000002
-OXXO-OX-,0.00010000000000000003
--XXO-OX-,8.902439024390247e-06
--XXO-O--,0.14827181355932206
OOX-XXOXO,0.010000000000000002
O-X-XXOXO,0.0005316455696202533
----X-OXO,0.34899224793388434
OXXOXOO-X,0
-XXOXOO-X,0.0005492957746478875
-XXOXOO--,0.627289393939394
-XX-XOO--,0.44595752808988764
--X-XOO--,0.28945633823529415
--X-X-O--,0.19505679213759217
-XO-XOX-O,0
-X--XOX-O,0.3650716901408451
-X--XO--O,0.4389623710691824
-X--X---O,0.35961731098130845
XOXX-XOOO,0
XOXX-XOO-,0
XOXX--OO-,3.0357142857142868e-05
X-XX--OO-,0.17357380952380955
--XX--OO-,0.1391225114503817
--XX---O-,0.21112132004950498
-X-X-XOOO,0
-X-X-XO-O,0.1836008
-X-X--O-O,0.19477109923664124
-X-X--O--,0.13025518504901965
XXOXX-OOO,0
XXOXX--OO,0
X-OXX--OO,0.6311688311688312
X--XX--OO,0.3410538157894737
X--X---OO,0.40933342222222224
OXOXOX-XO,0
OXOX-X-XO,0.00041052631578947376
OXO--X-XO,0.2835876712328767
-XO--X-XO,0.182253625
XOX-OXXOO,0
XOX--XXOO,0.00046835443037974696
XOX--X-OO,3.0158730158730168e-05
X-X--X-OO,0.18106082352941177
--X--X-OO,0.17672753030303032
--X--X-O-,0.34808741496062995
X-OXXXOO-,1
X-OX-XOO-,0.3375125
--OX-XO--,0.37186058914728687
OX--O-XXO,0
OX----XXO,0.19329693181818183
O-----XXO,0.16072465354330712
------XXO,0.10093849974358976
X-XOXO-OX,1
X-XOXO-O-,0.9
X-XOX--O-,0.6104359420289855
X---X--O-,0.4203613853535354
-OOXOXOXX,0
-OOX-XOXX,0
-OOX-XOX-,0.33751785714285715
--OX-XOX-,0.2103914285714286
--O--XOX-,0.0996478273381295
X-XX-O-OO,0.5951790322580646
X-XX-O--O,0.37870545454545457
X--X-O--O,0.38305181935483873
X-------O,0.20249183414265134
XOX-XOOXO,0.010000000000000002
XOX-XO-XO,0.0010000000000000002
XOX--O-XO,0.00010000000000000003
XOX--O-X-,8.356164383561648e-06
XOX--O---,0.22604705426356592
XOX------,0.15409617990314772
OOXOXXXXO,0.1
OO-OXXXXO,0.010000000000000002
O--OXXXXO,0.0010000000000000002
O--OXXX-O,0.3750583333333333
O--OX-X--,0.45279578030303036
O---X-X--,0.39544560856353594
XO-X-OXXO,1
XO-X-O-XO,0.3682287878787879
X--X-O-XO,0.11571805194805196
---X-O-XO,0.09893610714285715
XXO-X-OXO,1
X-O-X-OXO,0.30005263157894735
X-O-X-O--,0.5367211395348838
OXX-OXXOO,0
-XX-OXXOO,0.0005000000000000001
-XX-OX-OO,0.32265849056603774
-XX-OX-O-,0.3940567567567568
--X-OX-O-,0.28603140625
XOO-XOXXO,0
XOO-X-XXO,0.00045454545454545465
XOO-X-X-O,0.21728620689655173
XOO-X-X--,0.390003950617284
-OO-X-X--,0.21301978571428573
--O-X-X--,0.18251226906474824
X--X-XOOO,0
X--X-XOO-,0.1350009375
---X-XOO-,0.39134704761904765
---X-X-O-,0.2781271545226131
XO-X-XXOO,1
-O-X-XXOO,0.5373358208955225
-O-X-XX-O,0.47915690140845074
-O-X-X--O,0.41987626446280996
---X-X--O,0.302886566497462
OXO-OXOXX,0
OXO-OX-XX,0.0005135135135135137
O-O-OX-XX,0.2907830769230769
--O--X-X-,0.11453120847880302
OXXXOX-OO,0
OXXX-X-OO,0
OXX--X-OO,3.5384615384615396e-05
OXX--X-O-,0.21731963414634148
O-X--X-O-,0.4934484396551725
O-X--X---,0.3293274056234719
OOXXOX-XO,0
OOXXOX-X-,0.0005500000000000001
OOX-OX-X-,0.3508779661016949
OOX--X-X-,0.2093312359550562
X-OXO-X--,1
OOXXXXOOX,0.1
OOXXX-OOX,0.010000000000000002
OOXXX-O-X,0.0010000000000000002
OOX-X-O-X,0.3632035087719298
XOX-OOX-X,0
XOX-OOX--,0.2207754716981132
X-X-OOX--,0.3335302352941177
--X-OOX--,0.2140716428571429
XOOOXX-XO,0.010000000000000002
XOOOXX-X-,0.0010000000000000002
X-OOXX---,0.15615265060240965
X-OOX----,0.34200051127819553
X-O-X----,0.33485702585751986
XX-XXOOOO,0
XX-XXOO-O,0
XX-X-OO-O,0.28929285714285713
--XOXXOOX,1
--XOX-OOX,0.6000122807017544
--X-X-OOX,0.4803523255813954
----X-OOX,0.4514769375
----X--OX,0.3797782489104117
----X--O-,0.3175154400281691
XOOOXXOXX,0.1
XOOO-XOXX,0.010000000000000002
XO-O-XOXX,0.0010000000000000002
-O-O-XOXX,0.3136787878787879
---O-XOX-,0.07388562162162163
XOOXO-XX-,1
XOOXO--X-,0.3098704918032787
XOOX---X-,0.14639120481927712
XO-----X-,0.1482534324519231
XXOOOO-XX,0
XXOO-O-XX,0.0006461538461538463
XXOO-O--X,0.182859375
XXO--O--X,0.1955212643678161
-XO--O--X,0.21578453600000003
-XO-----X,0.12136976032171584
OXOXOXOX-,0
OXOXOX-X-,0
OXOXO--X-,3.8461538461538476e-05
OX-XO--X-,3.661971830985917e-06
OX-XO----,5.214285714285717e-07
XOOXO-OXX,0
XO-XO-OXX,0.0004938271604938273
XO-XO-O-X,3.392857142857144e-05
XO-X--O-X,0.20506797468354432
-O-X--O-X,0.19372080419580423
OXXXXOXOO,0.1
OXXX-OXOO,0.010000000000000002
OXXX--XOO,0.0005542168674698796
OX-X--XOO,7.500000000000002e-05
---X--XOO,0.5068091464968153
X-XOOOXOX,0
X-XOO-XOX,0
X-XOO-XO-,0.2953203125
X-XOO-X--,0.08901395604395605
--XOO-X--,0.17432634782608697
OXXO-OOXX,0
--X--OOXX,7.108433734939762e-06
--X--OO-X,0.18794589843750004
--X--O--X,0.16280401712158812
-OXOXOOXX,0.010000000000000002
-OXOX-OXX,0.0005625000000000002
-O-OX-OXX,0.32462295081967213
---OX-OXX,0.38534077669902916
---OX-O-X,0.4548971617647059
X-OXOOXX-,1
--OXOOXX-,0.6230903846153847
---XOOXX-,0.38000271604938274
----OOXX-,0.3579286904761905
-----OXX-,0.32238001973333336
OOXX-XOXO,0.010000000000000002
O-XX-XOXO,0.0005000000000000001
O-X--XOXO,3.8888888888888904e-05
--X--XOXO,7.46666666666667e-06
-----XOXO,0.15163258400000001
XOXOXOXXO,0.1
XOXO-OXXO,0.010000000000000002
XOXO--XXO,0.0010000000000000002
XO-O--XXO,0.00010000000000000003
X--O--XXO,6.760563380281693e-06
---O--XXO,0.10125053703703706
XXXOOXXOO,0.1
X-XOOXXOO,0.010000000000000002
X-XOOXXO-,0.0005333333333333335
X--OOXXO-,7.543859649122809e-05
X--OOXX--,8.157894736842108e-06
---OOXX--,0.10984997945205481
X-X--OX-O,0.5798885227272728
OX-XOOOXX,0.010000000000000002
OX-XO-OXX,0.0004938271604938273
OX--O-OXX,3.333333333333334e-05
OX----OXX,0.17753616438356165
OX----O-X,0.09648575000000001
--O-XXXOO,0.2527035087719298
--O-XXXO-,0.18563208333333334
--O-XX-O-,0.4145074929577465
--O-XX---,0.3462592576623377
-OXXOXOXO,0.010000000000000002
-OXXOX-XO,0.00045454545454545465
-OXXO--XO,6.451612903225808e-05
-OXXO--X-,8.481012658227852e-06
-OX-O--X-,0.1335579465648855
-O-----X-,0.18584827408831914
XXOXO-XO-,1
XXO-O-XO-,0.30006666666666665
XX--O-XO-,0.400003950617284
XX--O--O-,0.4304800270270271
XX--O----,0.2832007613300493
OXOOX--XX,1
OXOOX---X,0.2857650793650794
-XOOX---X,0.42940132530120484
-XOO----X,0.23747771969696974
-X-O----X,0.1894252293963255
XXOXOOXOX,0.1
XXO-OOXOX,0.010000000000000002
XX--OOXOX,0.00043902439024390256
-X--OOXOX,6.250000000000001e-05
-X--O-XOX,7.323943661971834e-06
-X--O-XO-,0.13056781343283583
-X--O-X--,0.11229099951100247
XXX-OO-XO,1
-XX-OO-XO,0.3056792452830189
-XX-O--XO,0.1862089655172414
-X--O--XO,0.07238324113475178
-X-----XO,0.2741585625628141
XXOOOXOX-,0
XXOO-XOX-,0.0005434782608695653
-XOO-XOX-,0.3120213333333333
-X-O-XOX-,0.11045681818181818
-X-O--OX-,0.3900639716312057
OXX--XOOX,1
OX---XOOX,0.3316263157894737
-X---XOOX,0.18254084507042254
-X---XOO-,0.17120484848484852
XOXOXOX--,1
XOXOXO-X-,0.0010000000000000002
XOXOXO---,0.5426867647058824
X-XOXO---,0.6270990322580645
X-XO-----,0.379196051458886
OOX-XXO-X,1
OOX-XXO--,0.5577633802816901
O-X-XXO--,0.39308911764705884
O-X--XO--,0.34562809302325587
-XOO-XXXO,0.0010000000000000002
--O---XXO,0.07238329787234044
OXXX-OOOX,0.010000000000000002
OXXX--OOX,0.0010000000000000002
OX-X--OOX,0.00010000000000000003
-X-X--OO-,0.08411581538461539
-X-X---O-,0.12797560000000002
-XOXOOXOX,0.010000000000000002
-XOXO-XOX,0.0010000000000000002
--OXO-XOX,0.27936724137931035
--OX--XOX,0.2963465853658537
--OX---OX,0.22624185344827588
OXX-OOOXX,0.010000000000000002
OXX-OO-XX,0.0004623655913978496
OXX-OO--X,5.476190476190478e-05
-XX-OO--X,0.13642400000000002
--X-OO--X,0.08391404316546763
X-X-X-OOO,0
X-X-X-O-O,0.03471857142857143
--X-X-O-O,0.16262346153846155
XXO-X-O-O,0.31200533333333336
XXO-X-O--,0.4391585542168675
XOOXXOXOX,0.1
-OOXXOXOX,0.010000000000000002
-O-XXOXOX,0.0010000000000000002
-O--XOXOX,0.54004
-O--X-XOX,0.4238406976744186
-O----XOX,0.25830735433070867
------XOX,0.16713663197831982
------XO-,0.24495134128684407
X-XO--XO-,0.392729696969697
--XO--XO-,0.46612828800000006
XOOOXOXXX,0.1
XOOOXOXX-,0.010000000000000002
XO-OXOXX-,0.0010000000000000002
XO-OX----,0.3980154179104478
OOX-XX-XO,0.0010000000000000002
XOOOXXOX-,0.010000000000000002
XO-OXXOX-,0.0010000000000000002
XO-OXXO--,0.25721428571428573
X--OXXO--,0.1810649411764706
X--OX-O--,0.46258731884057974
-XXX-OOXO,0.0010000000000000002
-X-X-OOXO,0.31583684210526314
-X-X-OOX-,0.19552275862068966
-X---OOX-,0.43357922807017546
OX-OXOXOX,0.010000000000000002
-X-OXOXOX,0.0010000000000000002
-X-OXOXO-,0.3316421052631579
-X--XOXO-,0.2523
----XOXO-,0.4486813879310345
----X-XO-,0.3743780878048781
XXOOXOXOX,0.1
-XOOXOXOX,0.010000000000000002
-XO-XOXOX,0.0010000000000000002
--O-XOXOX,0.2908369230769231
----XOXOX,0.324006
----XO-OX,0.3556962101449276
-OXXOOXOX,0
-OXXOOX-X,0.0004216867469879519
-OX-OOX-X,0.2285873015873016
-OX-O-X--,0.19787165714285718
--X-O-X--,0.16761681338199516
XXOOOX--X,0.00038372093023255824
-XOOOX--X,6.296296296296299e-05
-X-OOX--X,0.18360533333333334
---OOX--X,0.38517325563909777
XOXOX-OXO,0.010000000000000002
XOX-X-OXO,0.0010000000000000002
XO--X-OXO,0.00010000000000000003
XO--X-OX-,0.2025075
-X--XO-OX,0.1829109677419355
-X--XO-O-,0.23347110457516343
-X--X--O-,0.15176150000000002
X-OOXOXXO,0
X-OOX-XXO,0.000605263157894737
X-OOX--XO,0.2875597222222222
X-O-X--XO,0.11831775280898878
X-O-X---O,0.16694692366412217
XOX-O-XO-,0
XOX-O-X--,0.10658157894736843
XOX-O----,0.047415113821138215
OX-XXOXOO,0.010000000000000002
OX--XOXO-,0.36970178571428575
OX--X-XO-,0.17280786666666667
OX--X--O-,0.14693085271317832
OXOXOXXOX,0.1
O-OXOXXOX,0.010000000000000002
O--XOXXOX,0.0003766233766233767
O--XOX-OX,0.2391140625
O--X-X-OX,0.39487775
O--X-X-O-,0.4204188682170543
O--X---X-,0.11578239514066499
--OOX-OXX,0.6750118421052632
---OX-OX-,0.3787446315789474
---OX--X-,0.358570753349876
OXXOOXXOX,0.1
OXXOOXXO-,0.010000000000000002
OXX-OXXO-,0.0005479452054794522
OXX-OX-O-,0.2942711538461539
OXX-OX---,0.1679289024390244
O-X-OX---,0.31331670503597125
----XXOO-,0.42061375757575764
-OX--X-OX,1
-O---X-OX,0.4212894297520662
-O---X--X,0.34072736093750006
--X-OX-OX,1
--OXO-OXX,0
--OX--OXX,3.3333333333333346e-06
--OX--O-X,0.1573384892086331
XXXOXO-O-,1
-XXOXO-O-,0.644622972972973
-XX-XO-O-,0.45692653846153847
OX-O-XXXO,0.0005074626865671643
O--O-XXXO,6.666666666666668e-05
O--O-XXX-,0.23885102564102564
XOOXOXX--,1
XOO-OXX--,0.2887264150943396
X-O-OXX--,0.17654602564102564
X-O-OX---,0.0617801186440678
X---OX---,0.11189306718346255
--XOXOX--,1
--XOXO---,0.6039002000000001
--X-XO---,0.4109200355555556
----XO---,0.31448660038294807
--XOOX-XO,7.200000000000003e-05
--X-OX-XO,5.34246575342466e-06
----OX-XO,5.000000000000002e-07
----OX-X-,0.09301674886075952
OOOX-XOXX,0
OO-X-XOXX,0.0004750000000000001
OO-X--OXX,6.481481481481483e-05
-O-X--OXX,6.164383561643838e-06
OXX-OOXXO,0
OXX--OXXO,0.0005925925925925927
O-X--OXXO,0.3000392156862745
O-X---XXO,0.20828785714285716
O-X----XO,0.08615492727272728
--X----XO,0.12115041990407677
XX-OOOOXX,0
XX-O-OOXX,0.00043373493975903623
XX-O-OO-X,0.7000069444444444
XX-O--O-X,0.42939903614457836
-X-O--O-X,0.26767981250000006
OXXXX-OO-,0.000506172839506173
OXX-X-OO-,3.8461538461538476e-05
OXX-X--O-,0.22846551282051283
XX-XOOOXO,0.010000000000000002
XX-XO-OXO,0.00041428571428571437
X--XO-OXO,5.892857142857145e-05
X--XO--XO,0.14817646341463417
X---O--XO,0.11960220312500001
X---O--X-,0.12851447603092786
XXOOXOOXX,0.1
XXOO-OOXX,0.010000000000000002
XX-O-O--X,0.3953591666666667
X--O-O--X,0.4557392898550725
OXXXOO-XO,0
-XXXOO-XO,0.0005000000000000001
-X-XOO-XO,3.661971830985917e-05
-X-XOO-X-,4.444444444444447e-06
-X--OO-X-,0.09533098461538463
--OOXO-XX,0.9
--OOX--XX,0.6595722857142857
--OO---XX,0.44962205882352946
--O----XX,0.33375858928571434
--XOX-O-X,0.362814375
--XO--O-X,0.4594617008547009
--XO----X,0.3978768977386935
--X--XOOX,1
--X--XOO-,0.43178404000000004
XO-X-X-OO,0.5661290322580645
X--X-X-OO,0.30000086419753086
X----X-OO,0.18373208943089434
X----X--O,0.10213699815303431
-O-XOXOXX,0.00044594594594594603
----OXOXX,0.1577935064935065
----OXO-X,0.3301833435114504
-OOXXXO-X,1
-OOXX-O-X,0.4810603448275862
--OXX-O-X,0.3712541666666667
--OXX-O--,0.43078607142857145
XXXO---O-,1
-XXO---O-,0.5022145317460318
-XX----O-,0.3121429269326684
X-OX--X-O,1
-O-X-XXO-,0.2729356521739131
-O-X-X-O-,0.4064427938931298
-OXXOXOX-,0.0010000000000000002
-OXXOXO--,0.24928307692307694
-OXXOX---,0.24607835443037976
-OX-OX---,0.3534925923076923
XX-OOXOXO,0.010000000000000002
XX-OOXOX-,0.00043010752688172054
XX-OOXO--,0.22885254237288136
XX-OOX---,0.18000622222222223
-X-OOX---,0.139968528
-X-O-X---,0.11458210980861246
XXXO-X-OO,1
-XXO-X-OO,0.32842432432432433
-XX--X-OO,0.14967663043478263
OXXOX--XO,1
OXXOX---O,0.5062734375
OX--X---O,0.4663815899280576
XXX-XO-OO,1
XX--XO-OO,0.255025
XX--XO-O-,0.4714950746268657
X-XOXOO-X,1
X-XOXOO--,0.6187812500000001
XOOXXXOXO,0.1
XOOX-XOXO,0.010000000000000002
XOOX-X-XO,0.0010000000000000002
-O-X-X-XO,0.28459905405405406
O---XOX--,0.4619035080645162
----XOX--,0.37902859550264556
X---XOO-X,1
----XOO-X,0.4131374178082192
----XO--X,0.3548502971938776
XO--XXXOO,0.0010000000000000002
XO---XXOO,0.3158456140350877
X----XXOO,0.2777204285714286
X-XXOOOXO,0.010000000000000002
X-XXOO-XO,0.0010000000000000002
X--XOO-XO,0.3339161290322581
---XO--XO,0.07034243859649124
OXOXOXX-O,0
OXOXOXX--,0.0005444444444444446
OXOXOX---,3.5087719298245625e-05
-XOXOX---,3.1395348837209315e-06
-XO-OX---,4.895104895104897e-07
-XO--X---,0.08955130835654598
OOX-XXOX-,0.00047058823529411777
O---XXO--,0.39116537190082645
X-OOX-XOX,1
--OOX-XOX,0.36006
--O-X-XOX,0.2412822340425532
--O-X--OX,0.42068790972222225
--O-X---X,0.35532533710073716
OXOO-XXOX,0.010000000000000002
OXO--XXOX,0.0010000000000000002
OXO---XOX,0.00010000000000000003
-XO---XOX,1.0000000000000004e-05
-XO----OX,0.05951102040816327
-OOXO-XX-,0.6890765625
--OXO-XX-,0.4897687209302326
OOOX-X-X-,0
O-OX-X-X-,0.14354569620253166
O-OX---X-,0.16516421093750003
XXO-O-XOX,0.0010000000000000002
-XO-O-XOX,0.00010000000000000003
--O---XOX,0.15701605384615386
--O---X-X,0.332219155882353
OOXX-OXOX,0.010000000000000002
-OXX-OXOX,0.0005974025974025976
-OXX-O-OX,6.666666666666668e-05
-OXX-O--X,8.243243243243246e-06
-OXX-O---,0.15082833620689656
XOX--XOOX,1
XO---XOOX,0.5691367647058824
XO---XO-X,0.44280200000000003
-O---XO-X,0.4878410378787879
OXO-OXXOX,0.010000000000000002
OX--OXXOX,0.0010000000000000002
OX--OXXO-,6.376811594202901e-05
-X--OXXO-,7.4698795180722924e-06
XOXXOX-OO,0
XOXXOX--O,0.0006056338028169016
XOXXO---O,0.24683548387096774
X-XOOXX-O,0.0010000000000000002
X-XOO-X-O,0.20179137931034483
X-XO--X-O,0.27772014285714286
X--O--X-O,0.10093914615384617
XO-XOOOXX,0.010000000000000002
X--XOOOXX,0.0004935064935064936
X--XOO--X,0.20903741935483872
X--XOO---,0.4581271417910448
OXO-XX-XO,1
O-O-XX-XO,0.7253850746268657
--O-XX-XO,0.44788647058823533
--O--X-XO,0.14807867968750002
XO-XOOXX-,1
XO--OOXX-,0.6786983606557377
XO--O-XX-,0.4925704054054054
XO--O-X--,0.41265326530612245
-OOXOX-XX,0
-OOXOX-X-,3.285714285714287e-05
-O-XOX-X-,5.217391304347828e-06
-O-XO--X-,0.14899323357664235
-O-X---X-,0.10145881829896909
XO-XOXOXO,0.010000000000000002
XO-XOXOX-,0.00036470588235294125
-O-XOXOX-,6.851851851851854e-05
-O-X-XOX-,0.20012282352941177
-O-X--OX-,0.052072187500000006
OXOXXXOOX,0.1
OXOX-XOOX,0.010000000000000002
OXOX-X-OX,0.0010000000000000002
OXO--X-OX,0.00010000000000000003
OXO--X--X,7.012987012987016e-06
OXO-----X,0.10821163281250001
OX--XO-X-,1
OX---O-X-,0.3816252152777778
OX-----X-,0.2941928228287842
-XOXXXOO-,1
-XOXX-OO-,0.306436170212766
-X-XX-OO-,0.17566734939759038
XXOO-X-XO,0.0010000000000000002
X-OO-X-XO,0.00010000000000000003
X-OO-X-X-,8.987341772151902e-06
X-OO-X---,0.07425078703703705
-XXX-OO-O,0.3246409836065574
-XXX-O--O,0.21600444444444447
--XX-O--O,0.1864889147286822
OXXOXX-OO,0.010000000000000002
OXXOXX--O,0.00046666666666666677
OXXO-X--O,3.636363636363638e-05
OXX--X--O,2.151898734177216e-06
--XXOXOOX,1
--XXO-OOX,0.2800488888888889
--XXO-O-X,0.21516281250000002
---XO-O-X,0.03102170212765958
-O-XXOOX-,0.00010000000000000003
-O-XXO-X-,6.986301369863017e-06
-O-X-O-X-,0.13703074436090226
XXOXXOOOX,0.1
XXOXXOOO-,0.010000000000000002
XXOXX-OO-,0.00047560975609756107
XXOX--OO-,2.46376811594203e-05
XXOX--O--,1.4117647058823535e-06
XXX--O-O-,1
XX---O-O-,0.45950833064516133
XX-----O-,0.3288788690697675
OOXOX-OXX,0
OOX-X-OXX,0.00043661971830985925
OOX-X---X,0.41964253012048197
OO--X---X,0.22781282031250003
-O--X---X,0.3985363886363637
XXO-OO-XX,0
XXO-OO-X-,0
XXO-O--X-,1.162790697674419e-06
XXO-O----,0.054403343283582095
OXO-O-XXX,1
OXO-O-XX-,0.29426346153846156
OX--O-XX-,0.20446718446601944
OX--O--X-,0.06729254615384617
-X--O--X-,0.06609363390663392
-X-OX-XO-,0.2606964367816092
-X-OX--O-,0.2410408548387097
-X-OXO-OX,0.3235015625
-X---O-OX,0.15269668918918922
X-OXX-XOO,1
--O-X-X-O,0.14188628187919464
----X-X-O,0.35975517745098046
XOXOOO-XX,0
XOX-OO-XX,0.00042857142857142866
-OX-OO-XX,0.31433809523809525
-OX-O--XX,0.3721666216216217
-O--O--XX,0.4029234265734266
-O-----XX,0.34341431723356014
XOXX-OOXO,0.010000000000000002
XOXX-OOX-,0.0010000000000000002
-OXX-OOX-,0.00010000000000000003
--XX-OOX-,1.0000000000000004e-05
---X-OOX-,0.05522803787878788
-XXOOOXOX,0
-XX-OOXOX,0.0005000000000000001
-X---OXOX,8.787878787878791e-06
-X---OXO-,0.2685794824561404
X-OOOXXXO,0.010000000000000002
X-OOOXXX-,0.0010000000000000002
X-OOOX-X-,6.769230769230771e-05
X--OOX-X-,8.533333333333337e-06
---OOX-X-,0.13972550833333336
---O-X-X-,0.12781174155844158
X-X-XOOXO,0.0010000000000000002
X-X-XOO-O,0.25913939393939395
X-X-XOO--,0.3955853488372093
X---XOO--,0.4694878429752067
X---XO---,0.39915907135678397
X-OXXOO-X,1
--OXXOO-X,0.3316421052631579
---XXOO-X,0.14897367816091955
OOO-XXOXX,0
-OO-XXOXX,0.0004432989690721651
-OO--XOXX,3.787878787878789e-05
--O--XOXX,2.0270270270270277e-06
--O---OXX,0.12257546902654869
XOXXO-OOX,0
X-XXO-OOX,0.00048051948051948065
--XX--OOX,0.16875680555555556
-XOXO-XO-,0.30006666666666665
-X-XO-XO-,0.2217911904761905
-X-XO--O-,0.15581722900763362
O-XO-OXXX,1
O-XO-OX-X,0.545916393442623
O-XO--X-X,0.640466511627907
O-XO----X,0.47436598373983746
XOX--X--O,7.294117647058827e-06
XOX-----O,0.15377410937500002
-X-XX-OOO,0
OOOXOX-XX,0
O-OXOX-XX,0
O-OX---XX,0.17052873684210526
--OX---X-,0.14987058096446704
-OXXOX-O-,0
--XXOX-O-,0.10231652631578948
--XXO--O-,0.18648862790697676
O-XXXOOOX,0.010000000000000002
O-XXX-OOX,0.0010000000000000002
O-XXX-OO-,0.3057037735849057
O-XXX-O--,0.19672085714285717
O-XX--O--,0.13500062962962964
OXXO-X-OX,1
OX-O-X-OX,0.30488548387096776
-X-O-X-OX,0.214705421686747
-X-O-X-O-,0.1427419090909091
O-OX-XOX-,0.29456727272727273
O----XOX-,0.1587339919354839
OX--OXOXX,0
OX--OXOX-,0
OX--OX-X-,2.1333333333333342e-06
O---OX-X-,0.16142165714285717
OOX-XX-O-,0.9
O-X-XX-O-,0.613287
OO-XOXXXO,0
-O-XOXXXO,0.000511904761904762
-O--OXXXO,6.500000000000002e-05
-O---XXXO,6.444444444444447e-06
-O----XXO,0.1090635039370079
XXX--OXOO,1
XX---OXOO,0.5606770491803279
XX---OXO-,0.41538769230769235
-X---OX--,0.1991732479591837
XOXXXOOO-,0.010000000000000002
XOXXX-OO-,0.0005357142857142858
-OXXX-OO-,0.19506166666666666
-OXXX-O--,0.20000654320987657
-OX-X-O--,0.14263105797101452
OXXOOX-XO,0
OXXOOX-X-,0
O-XOOX-X-,0.19638181818181819
--XOOX-X-,0.18514742857142857
--XOO--X-,0.18083745736434112
--X-O--X-,0.1261028320334262
X--XX-OOO,0
X--XX-O-O,0.0771452380952381
XO--O-XOX,0
X---O-XOX,0.12000209876543211
----O-XOX,0.11621775362318842
OXX-OXOX-,0
OX---XOX-,0.21130463768115942
OX---XO--,0.1909286904761905
XXOX-OOOX,0.010000000000000002
XX-X-OOOX,0.0010000000000000002
X--X-OOOX,0.3167314814814815
X--X-OO--,0.1099291031746032
XO--XXOOX,1
-O--XXOOX,0.9
-O--XXO-X,0.5180244186046512
O--O--XXX,1
O--O--X-X,0.4827336666666667
--O-XOXXO,0
----XOXXO,0.27613852272727274
-----OXXO,0.1520937697841727
OOO-XXX--,0
OO--XXX--,0.38185871428571433
O----XX--,0.18133420502512565
-X-OXO-X-,1
---OXO-X-,0.5077971640625001
----XO-X-,0.3571878139650873
OOO--XXX-,0
O-O--XXX-,0.11880213333333334
O-O---XX-,0.38546165811965816
--O---XX-,0.3131061721925134
-X--XO-XO,1
-X---O-XO,0.40536012800000004
O-X-X-XO-,1
O-X-X--O-,0.4884773302752294
--X-X--O-,0.3936825227777778
XX--OXOXO,0.0005416666666666668
XX--OXO-O,0.3272927272727273
XX--OX--O,0.1481768292682927
X---OX--O,0.13885772222222223
XX--X-OOO,0
XX--X--OO,0.11966181818181819
-X--X--OO,0.13538604285714287
OOXXXOOXX,0.1
OOX-XOOXX,0.010000000000000002
OOX-XO-XX,0.0010000000000000002
OO--XO-XX,0.2684736842105263
O---XO-XX,0.3216217647058824
O---XO--X,0.21502933812949643
XO-XX-OOX,1
-O-XX-OOX,0.6136681818181818
-O-XX--OX,0.466031095890411
-O--X--OX,0.6124376736111111
XOX-OXO-X,1
XOX-OXO--,0.37504166666666666
XOX--XO--,0.1951855421686747
XOX---O--,0.149662880794702
X-XXXOOOO,0
X-XXXOO-O,0.0004597701149425288
--XXXOO-O,5.937500000000002e-05
--XXXOO--,8.354430379746838e-06
---XXOO--,0.1416049568345324
XOXOOXXO-,0
X---OXXO-,0.15428952380952382
X---OX-O-,0.16477424657534248
XXO-OXXOO,0.010000000000000002
XX--OXXOO,0.0010000000000000002
XX--O-XOO,0.5667037037037037
XOOO-XXXO,0.010000000000000002
XOOO-XXX-,0.0010000000000000002
-OOO-XXX-,0.32732545454545453
-OO--XXX-,0.16382449438202248
-OO--X-X-,0.09112546323529414
-O---X-X-,0.14314914129870132
O-XXOX--O,0
--XXOX--O,1.3888888888888894e-06
--XXO---O,0.12044376521739132
